src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
5.203.250.215,10.0.0.4,2464,443,6,2022-05-01 20:08:05,159937238.0,2.626030093129406,0.03751471561613437,0.02500981041075625,0.012504905205378124,4,2,264,156,66,66,66.0,0.0,90,66,78.0,12.0,90,66,70.0,8.94427190999916,80.0,80,40,20,0,31987447.6,159893895.0,0.0,63953225.76933064,159937238.0,159893895.0,0.0,53312412.666666664,75364490.98406975,0,0,0,0,0,0,1,0,0,2,1,0,1,5,0,0,0.5,70.0,34266,501,0,0,0,0,159851562.0,42333.0,79946947.5,79904614.5,0,0,0,0,0,0,66.0,78.0,0,4,2,264,156
5.203.250.215,10.0.0.4,2470,443,6,2022-05-01 20:08:56,115187654.0,19723.05990362474,16.147563869996,13.517073626657941,2.6304902433380577,1557,303,105108,2166745,994,60,67.5067437379576,50.134598403607875,24942,54,7150.973597359736,6204.075529909436,24942,54,1221.4263440860216,3621.403056449665,13114560.097262977,31140,6060,20,776,61962.159225389994,107598153.0,0.0,2499389.4160321862,115187654.0,107598153.0,0.0,74028.05526992287,2731762.043365471,115144331.0,107640017.0,2.0,381272.619205298,6193856.186765919,17,287,0,0,2,4,0,304,1858,0,0,0.19460500963391136,1221.4263440860216,22304,501,107592659.0,6511.0,8172098.857142857,27624386.884854484,107556364.0,6638.0,6732222.05882353,25252063.04201137,153.69444444444446,20.694444444444443,78993.8947368421,11.894736842105264,1167053.364269141531322505800,70530263.15789473684210526316,67.5067437379576,7150.973597359736,0,1557,303,105108,2166745
5.203.250.215,10.0.0.4,2520,443,17,2022-05-01 20:08:05,0.0,0,0,0,0,1,0,93,0,93,93,93.0,0.0,0,0,0,0.0,93,93,93.0,0.0,0.0,8,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.0,0,0,1,0,93,0
5.203.165.59,10.0.0.4,2871,443,6,2022-05-01 20:08:06,2235496.0,507986.5944738886,428.0929153977462,351.5998239316912,76.49309146605496,786,171,51031,1084571,1448,60,64.92493638676845,63.6206010616756,25146,54,6342.520467836257,5549.430594402969,25146,54,1186.626959247649,3359.980091469676,11289466.215072574,15720,3420,20,785,2338.384937238494,1308428.0,0.0,43553.87602130767,2235496.0,1308428.0,0.0,2847.7656050955416,48063.72163013066,2194330.0,1350078.0,3.0,12907.823529411764,106517.57263803128,10,161,0,0,2,2,0,171,956,0,0,0.21755725190839695,1186.626959247649,22304,501,276381.0,1424.0,73393.71428571429,86640.27495292456,1270625.0,34504.0,181933.6,367775.69030190125,90.54545454545455,13.854545454545455,28019.4,7.3,757299.2700729927007299270073,40566671.49268857680613869987,64.92493638676845,6342.520467836257,0,786,171,51031,1084571
5.203.250.215,10.0.0.4,2484,443,6,2022-05-01 20:09:51,143716955.0,7884.205450915655,6.526717741828025,5.448208946536614,1.0785087952914114,783,155,50442,1082652,1448,60,64.42145593869732,60.169671967696196,23752,54,6984.851612903226,6079.009227204125,23752,54,1207.9893390191899,3565.9200602676115,12715785.876218965,15660,3100,20,781,153379.8879402348,136311971.0,0.0,4456045.2000315515,143716955.0,136311971.0,0.0,183781.27237851662,4877137.718492524,546846.0,111458.0,3.0,3550.948051948052,13395.681720746248,8,144,0,0,0,3,1,152,936,0,0,0.1979565772669221,1207.9893390191899,22304,501,64130.00000000001,2485.0,34282.666666666664,25204.223936122737,129496209.0,26976.0,22735803.166666668,47808108.98049119,126.025,18.875,48093.0,9.375,1029195.590036749693752552062,57561938.95870736086175942549,64.42145593869732,6984.851612903226,0,783,155,50442,1082652
85.75.109.194,10.0.0.4,39386,443,6,2022-05-01 20:08:05,10078710.0,110844.2449480142,57.64626623843726,26.094609329963856,31.551656908473408,263,318,20844,1096323,1176,60,79.25475285171103,81.04300908478696,4386,66,3447.556603773585,1130.5868661409227,4386,60,1922.8347676419965,1874.4424254783628,3513534.406433208,5260,6360,20,24,17377.08620689655,9455197.0,0.0,392258.5191031453,10078710.0,9455197.0,0.0,38468.35877862595,582935.587190675,10027563.0,9509015.0,3.0,31632.690851735017,533188.9529407879,22,291,0,0,2,2,2,313,578,0,0,1.209125475285171,1922.8347676419965,64240,501,47911.0,2020.0,28021.090909090908,11884.69362786013,9453668.0,5560.0,813282.4166666666,2605200.444017231,337.0,4.5,43826.086956521736,12.304347826086957,528627.4509803921568627450980,20383402.08687211841785974278,79.25475285171103,3447.556603773585,0,263,318,20844,1096323
85.75.109.194,10.0.0.4,33434,443,17,2022-05-01 20:08:05,9823875.0,712.3461974017382,1.3233067399575016,0.8143426092046163,0.5089641307528853,8,5,1959,5039,1292,76,244.875,396.16392992674133,1322,67,1007.8,486.06024317979353,1322,67,538.3076923076923,570.2750192960727,325213.59763313615,64,40,8,8,818656.25,9631425.0,0.0,2657283.595635435,9823875.0,9631425.0,0.0,1403410.7142857143,3359208.7362701828,105238.0,53767.0,4.0,26309.5,26315.176671457102,0,0,0,0,0,0,0,0,0,0,0,0.625,538.3076923076923,0,0,0,0,0,0,9550550.0,6337.0,2420385.25,4116684.691299139,0,0,0,0,0,0,244.875,1007.8,0,8,5,1959,5039
5.203.250.215,10.0.0.4,2466,443,6,2022-05-01 20:08:09,9099532.0,125244.24333031633,102.972328686794,86.8176517209896,16.154676965804395,790,147,55638,1084026,1431,66,70.42784810126582,60.67793571563805,24574,66,7374.326530612245,6873.9082479227745,24574,66,1216.290288153682,3804.2366540198686,14472216.519788286,15800,2940,20,8,9721.722222222223,8497832.0,0.0,277635.9162806374,9099532.0,8497832.0,0.0,11532.993662864385,302362.7814503743,9057491.0,8541161.0,2.0,62037.609589041094,704284.6332780186,8,138,0,0,2,2,0,146,936,0,0,0.1860759493670886,1216.290288153682,22304,501,84781.0,32023.999999999996,44245.8,20314.35918162323,8496559.0,31548.0,1245580.142857143,2960203.925985188,0,0,111423.22222222222,14.222222222222221,0,116119615.5627605372857804539,70.42784810126582,7374.326530612245,0,790,147,55638,1084026
5.203.250.215,10.0.0.4,2468,443,6,2022-05-01 20:08:09,8944162.0,750.9926586750106,2.012485909803512,1.2298525004354794,0.7826334093680324,11,7,1331,5386,583,66,121.0,147.85681033904513,2830,66,769.4285714285714,1115.1577540090598,2830,66,373.1666666666667,772.5911848376793,596897.1388888891,220,140,20,2,526127.1764705882,8738086.0,0.0,2053107.2637439726,8944162.0,8738109.0,0.0,894416.2,2614692.483280808,8902751.0,8738138.0,6.0,1483791.8333333333,3244497.7129051588,2,3,0,0,2,2,0,5,17,0,0,0.6363636363636364,373.1666666666667,22304,506,0,0,0,0,8662373.0,34340.0,2193156.25,3735005.0147785195,0,0,0,0,0,0,121.0,769.4285714285714,0,11,7,1331,5386
5.203.250.215,10.0.0.4,2475,443,17,2022-05-01 20:08:09,8756473.0,807.7453102407785,1.5988172406858332,1.0278110832980356,0.5710061573877976,9,5,2034,5039,1292,76,226.0,377.29181161418165,1322,67,1007.8,486.06024317979353,1322,67,505.2142857142857,562.3307591205208,316215.8826530612,72,40,8,9,673574.8461538461,8500846.0,0.0,2259757.752006442,8756473.0,8500846.0,0.0,1094559.125,2799529.2071186914,145209.0,87262.0,4.0,36302.25,37748.58734028997,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,505.2142857142857,0,0,66600.0,52958.0,59779.0,6821.0,8411800.0,5809.0,1724080.8,3343956.3393214573,0,0,0,0,0,0,226.0,1007.8,0,9,5,2034,5039
