src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
5.203.250.215,10.0.0.4,2476,443,6,2022-05-01 20:45:05,104628619.0,440.6060257757966,0.7932819986852737,0.47788072209956245,0.3154012765857112,50,33,8727,37373,630,60,174.54,217.1032206117634,2842,54,1132.5151515151515,1227.317402853145,2842,54,555.4216867469879,920.3758676991363,847091.737842938,1000,660,20,31,1275958.768292683,94780263.0,0.0,10411746.922706794,104628619.0,94780263.0,0.0,2135277.93877551,13400893.503829852,104589214.0,99210074.0,6.0,3268412.9375,17249340.976893555,12,20,0,0,1,4,1,32,81,0,0,0.66,555.4216867469879,22304,501,94774981.0,379.0,9942202.8,28308187.066855244,90389966.0,5027.0,6217052.875,21780956.988275066,27.0,4.5,0,0,5.4E+7,0,174.54,1132.5151515151515,0,50,33,8727,37373
5.203.250.215,10.0.0.4,2480,443,6,2022-05-01 20:45:05,104322452.0,101.06165832835295,0.268398599373412,0.16295629247671442,0.10544230689669756,17,11,2826,7717,626,60,166.23529411764707,201.24627272011034,2830,54,701.5454545454545,1023.1224367890468,2830,54,376.5357142857143,710.05198412022,504173.82015306124,340,220,20,8,3863794.5185185187,95063200.0,0.0,17964797.367902618,104322452.0,95063200.0,0.0,6520153.25,22962877.76312433,104283107.0,104000392.0,5.0,10428310.7,31190705.084486093,5,4,0,0,0,4,1,9,26,0,0,0.6470588235294118,376.5357142857143,22304,502,95048827.0,5499.0,31686797.0,44803721.08334131,86126031.0,5982.0,19019950.2,33728745.49016312,0,0,0,0,0,0,166.23529411764707,701.5454545454545,0,17,11,2826,7717
5.203.250.215,10.0.0.4,2486,443,6,2022-05-01 20:45:05,104295558.0,161.7518552420037,0.32599662585821726,0.20135085714772244,0.12464576871049485,21,13,3020,13850,590,60,143.8095238095238,179.52705567356932,2842,54,1065.3846153846155,1246.0883743484612,2842,54,496.1764705882353,902.3137732123565,814170.1453287199,420,260,20,11,3160471.4545454546,95055044.0,0.0,16316430.050543122,104295558.0,95055044.0,0.0,5214777.9,20701691.49918941,104256994.0,103977184.0,5.0,8688082.833333334,28730758.05001864,5,6,0,0,0,4,1,11,32,0,0,0.6190476190476191,496.1764705882353,22304,502,95049459.0,631.0,31694233.666666668,44798911.35922971,86132921.0,32878.0,19024056.0,33728956.94520297,24.0,4.0,0,0,0,0,143.8095238095238,1065.3846153846155,0,21,13,3020,13850
5.203.250.215,10.0.0.4,2484,443,6,2022-05-01 20:45:05,104336050.0,493.6836309214313,0.8434285177558476,0.5175584086229065,0.3258701091329411,54,34,7365,44144,638,60,136.38888888888889,181.03748503460358,2842,54,1298.3529411764705,1308.2011196869437,2842,54,585.3295454545455,1000.7176370620566,1001435.789127066,1080,680,20,33,1199264.9425287356,62276365.0,0.0,7141642.774662348,104336050.0,62276365.0,0.0,1968604.716981132,9067301.610549806,104296869.0,71187240.0,6.0,3160511.1818181816,12895009.945733923,10,20,0,0,1,6,2,30,85,0,0,0.6296296296296297,585.3295454545455,22304,501,62270613.0,1542.0,13093119.714285715,21616739.49637587,53365540.0,11607.0,8336440.0,15471155.85977865,26.0,4.333333333333333,13820.0,5.0,180138.5681293302540415704388,27584830.33932135728542914172,136.38888888888889,1298.3529411764705,0,54,34,7365,44144
5.203.250.215,10.0.0.4,2482,443,6,2022-05-01 20:45:05,104300427.0,120.66105923037112,0.2876306537076785,0.1725783922246071,0.11505226148307139,18,12,2886,9699,626,60,160.33333333333334,196.2011439540781,2830,54,808.25,1107.1141257792713,2830,54,419.5,783.6636076787029,614128.65,360,240,20,8,3596566.4482758623,95063200.0,0.0,17361488.09895421,104300427.0,95063200.0,0.0,6135319.235294118,22329650.674540304,104260611.0,103969181.0,4.0,9478237.363636363,29880671.083106425,5,5,0,0,0,4,1,10,28,0,0,0.6666666666666666,419.5,22304,502,95053836.0,3418.0,23772207.5,41154468.038088165,86157237.0,9105.0,15854863.666666666,31605619.35935308,0,0,0,0,0,0,160.33333333333334,808.25,0,18,12,2886,9699
5.203.250.215,10.0.0.4,2537,443,17,2022-05-01 20:45:05,151177741.0,9243.477186234712,8.645452639750715,2.513597554020866,6.13185508572985,380,927,43249,1354159,1292,66,113.81315789473685,125.63528810148641,1514,66,1460.7971952535058,207.7916813023439,1514,66,1069.1721499617445,639.808991596569,409355.5457278184,3052,7416,8,379,115756.31010719755,150122608.0,0.0,4152466.2603975195,151177741.0,150147938.0,0.0,398885.8601583113,7702266.439062957,1049284.0,96510.0,3.0,1133.1360691144707,6122.70128124224,0,0,0,0,0,1,0,0,0,0,0,2.4394736842105265,1069.1721499617445,22304,0,95025.0,14761.0,42344.71428571428,29814.120953066547,150097278.0,5849.0,13674456.454545455,43140692.49271498,774.7142857142857,7.9523809523809526,8304.470588235294,5.735294117647059,3789657.582110412299091544375,285781376.5182186234817813765,113.81315789473685,1460.7971952535058,0,380,927,43249,1354159
5.203.250.215,10.0.0.4,2494,443,6,2022-05-01 20:45:24,132532636.0,288.97787862606157,0.49799054777722823,0.3093577645282782,0.1886327832489501,41,25,6046,32253,1292,60,147.46341463414635,240.20612058985526,2842,54,1290.12,1309.559324963936,2842,54,580.2878787878788,996.3315859928438,992676.6292470155,808,500,8,29,2038963.6307692307,71037682.0,0.0,10193592.918696063,132532636.0,71037682.0,0.0,3313315.9,12831565.402479181,57755681.0,47803786.0,5.0,2406486.7083333335,9553773.472873945,6,15,0,0,2,4,2,21,63,0,0,0.6097560975609756,580.2878787878788,22304,501,43626624.0,15182.0,8845562.5,15687865.178496486,67338644.0,15122.0,11282823.363636363,20817707.26104456,28.0,4.666666666666667,13940.0,5.0,0,23993115.31841652323580034423,147.46341463414635,1290.12,0,41,25,6046,32253
5.203.250.215,10.0.0.4,2544,443,6,2022-05-01 20:45:09,147185223.0,107.9252364892636,0.3057372138506051,0.18344232831036306,0.12229488554024204,27,18,4023,11862,630,60,149.0,191.94038426321623,2830,54,659.0,1062.154048253935,2830,54,353.0,731.9816634011781,535797.1555555556,540,360,20,14,3345118.7045454546,106005187.0,0.0,16185323.219653863,147185223.0,106005187.0,0.0,5660970.115384615,20742308.569306437,39031524.0,29049491.0,7.0,2295972.0,6864024.981217739,6,8,0,0,2,5,2,14,42,0,0,0.6666666666666666,353.0,22304,501,26932452.0,419.0,5221581.285714285,9100262.655181643,103895316.0,6380.0,12959659.636363637,29575134.940541677,0,0,0,0,0,0,149.0,659.0,0,27,18,4023,11862
5.203.250.215,10.0.0.4,2547,443,6,2022-05-01 20:45:43,113149994.0,50.499339840884126,0.2032700063598766,0.11489174272514764,0.08837826363472895,13,10,1944,3770,626,60,149.53846153846155,195.79291076370833,2842,54,377.0,825.1677405231012,2842,54,248.43478260869566,574.827295506864,330426.41965973546,260,200,20,11,5143181.545454546,106005128.0,0.0,22043135.510590512,113149962.0,106005128.0,0.0,9429163.5,29162338.136857353,113149978.0,107176514.0,29.0,12572219.777777778,33496446.58334017,3,4,0,0,1,4,1,7,21,0,0,0.7692307692307693,248.43478260869566,22304,64240,5736541.0,400.0,1445659.0,2477375.220854221,104874044.0,9752.0,18631294.0,38621929.244319275,0,0,0,0,0,0,149.53846153846155,377.0,0,13,10,1944,3770
5.203.250.215,10.0.0.4,2542,443,6,2022-05-01 20:45:09,147198176.0,35.73413844475899,0.1358712488393878,0.08152274930363268,0.05434849953575512,12,8,1996,3264,638,60,166.33333333333334,210.34389830835488,2552,66,408.0,813.3762966794643,2552,60,263.0,552.4452914090227,305195.8,240,160,20,4,7747272.421052632,140128065.0,0.0,31222864.284347177,147198176.0,140128065.0,0.0,13381652.363636363,40106082.26079565,4985576.0,4812687.0,12.0,712225.1428571428,1674308.1085817788,3,3,0,0,1,3,1,6,18,0,0,0.6666666666666666,263.0,22304,501,4735405.0,147.0,1584436.0,2228083.144534931,138082157.0,17698.0,28976215.8,54580273.31726682,0,0,0,0,0,0,166.33333333333334,408.0,0,12,8,1996,3264
