src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
10.0.0.5,85.75.109.194,443,53528,17,2022-05-03 01:59:12,7828181.0,2148.9027910826285,1.6606667628150142,1.6606667628150142,0.0,13,0,16822,0,1294,1294,1294.0,0.0,0,0,0,0.0,1294,1294,1294.0,0.0,0.0,104,0,8,13,652348.4166666666,5218784.0,0.0,1552899.3759399145,7828181.0,5218784.0,0.0,652348.4166666666,1552899.3759399145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1294.0,0,0,0,0,0,0,2609397.0,2609387.0,2609392.0,5.0,6886.0,5.5,0,0,0,0,1294.0,0,0,13,0,16822,0
85.75.109.194,10.0.0.5,52610,443,17,2022-05-03 01:59:12,442979.0,90699.55912131275,103.84239433472015,31.604206971436568,72.23818736328359,14,32,2693,37485,1322,75,192.35714285714286,322.54514792348004,1514,76,1171.40625,363.224522452625,1514,75,873.4347826086956,571.2998014510388,326383.4631379963,112,256,8,14,9843.977777777778,65313.0,0.0,18427.4444957501,442979.0,65312.99999999999,0.0,34075.307692307695,24860.9489619753,376710.0,116467.0,0.0,12151.935483870968,28615.58861872035,0,0,0,0,0,0,0,0,0,0,0,2.2857142857142856,873.4347826086956,0,0,57199.0,3361.0,27250.0,20407.235293722013,60642.0,9832.0,31036.14285714286,20536.595046950915,0,0,5468.0,4.8,0,181059602.6490066225165562914,192.35714285714286,1171.40625,0,14,32,2693,37485
85.75.109.194,10.0.0.5,49926,443,17,2022-05-03 01:59:12,485535.0,83252.49467082703,100.9196041480017,28.83417261371477,72.08543153428693,14,35,2693,37729,1322,75,192.35714285714286,322.5462551862816,1514,76,1077.9714285714285,459.11327489376026,1514,75,824.9387755102041,583.3944794909714,340349.11870054144,112,280,8,14,10115.3125,81008.0,0.0,19697.537524984615,485535.0,81008.0,640.0,37348.846153846156,29623.57024877359,423583.0,182802.0,0.0,12458.323529411764,32998.56047548365,0,0,0,0,0,0,0,0,0,0,0,2.5,824.9387755102041,0,0,73632.0,4313.0,28760.25,26340.19299355075,65677.0,5134.0,31010.555555555555,21235.33184268934,0,0,4333.333333333333,4.666666666666667,0,33163265.30612244897959183673,192.35714285714286,1077.9714285714285,0,14,35,2693,37729
10.0.0.5,85.75.109.194,443,46962,17,2022-05-03 01:59:12,8347447.000000001,465.0523687062643,0.3593913204839755,0.3593913204839755,0.0,3,0,3882,0,1294,1294,1294.0,0.0,0,0,0,0.0,1294,1294,1294.0,0.0,0.0,24,0,8,3,4173723.5,5566360.0,2781087.0,1392636.5,8347447.0,5566360.0,2781087.0,4173723.5,1392636.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1294.0,0,0,0,0,0,0,2785273.0,2781087.0,2783180.0,2093.0,0,0,0,0,0,0,1294.0,0,0,3,0,3882,0
85.75.109.194,10.0.0.5,38499,443,17,2022-05-03 01:59:13,469607.0,85756.8136761164,100.0836869978514,29.812162084466372,70.27152491338502,14,33,2695,37577,1322,75,192.5,322.4944628539048,1514,76,1138.6969696969697,403.5510920939394,1514,75,856.8510638297872,576.6871632011554,332568.084200996,112,264,8,14,10208.847826086956,98618.0,0.0,21460.850185727366,469607.0,98618.0,28.0,36123.61538461538,31193.06734501326,407852.0,151997.0,0.0,12745.375,35841.79387840228,0,0,0,0,0,0,0,0,0,0,0,2.357142857142857,856.8510638297872,0,0,90875.0,3905.0,27686.333333333332,30046.744613832776,78155.0,7690.0,33997.0,23117.43480579106,0,0,6024.5,5.25,0,141752941.1764705882352941176,192.5,1138.6969696969697,0,14,33,2695,37577
10.0.0.5,85.75.109.194,443,56894,17,2022-05-03 01:59:13,3093781.0,836.5168704572172,0.6464581688231973,0.6464581688231973,0.0,2,0,2588,0,1294,1294,1294.0,0.0,0,0,0,0.0,1294,1294,1294.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.0,0,0,2,0,2588,0
85.75.109.194,10.0.0.5,53831,443,17,2022-05-03 01:59:13,455382.0,88754.05703343566,107.60196933563469,32.939378368051436,74.66259096758326,15,34,2769,37648,1322,75,184.6,312.9581015620675,1514,76,1107.2941176470588,436.29405419980657,1514,75,824.8367346938776,585.579543628249,342903.4019158684,120,272,8,15,9487.125,103718.0,0.0,20707.86520224562,455382.0,103718.0,0.0,32527.285714285714,29417.20281066984,397035.0,119456.0,0.0,12031.363636363636,30749.524657393446,0,0,0,0,0,0,0,0,0,0,0,2.2666666666666666,824.8367346938776,0,0,97073.0,4016.9999999999995,40990.8,34500.57367870859,101042.0,9180.0,50766.8,29708.498032717845,0,0,4725.8,4.4,0,153435064.9350649350649350649,184.6,1107.2941176470588,0,15,34,2769,37648
85.75.109.194,10.0.0.5,34498,443,17,2022-05-03 01:59:13,540003.0,74856.99153523221,90.74023662831503,27.777623457647458,62.96261317066757,15,34,2769,37654,1322,75,184.6,312.9576755196566,1514,76,1107.4705882352941,436.1668754646496,1514,75,824.9591836734694,585.5728037896818,342895.5085381091,120,272,8,15,11250.0625,94663.0,0.0,23606.099470799076,540003.0,94663.0,0.0,38571.642857142855,35024.522534947144,484236.0,148767.0,0.0,14673.818181818182,37795.24293335319,0,0,0,0,0,0,0,0,0,0,0,2.2666666666666666,824.9591836734694,0,0,87994.0,3883.0,41194.0,30031.90389680059,79979.0,8787.0,40155.5,25193.2071400209,0,0,5791.666666666667,5.666666666666667,0,1.0859375E+8,184.6,1107.4705882352941,0,15,34,2769,37654
85.75.109.194,10.0.0.5,57778,443,17,2022-05-03 01:59:13,510762.99999999994,78993.58410848085,93.97705002124273,27.409972922862465,66.56707709838027,14,34,2700,37647,1322,75,192.85714285714286,322.6311155711641,1514,76,1107.264705882353,432.12867833167263,1514,75,840.5625,579.1157377937649,335375.0377604167,112,272,8,14,10867.297872340425,175069.0,0.0,29725.337639522488,510763.0,175069.0,369.0,39289.46153846154,49571.9348012646,428172.0,232572.0,0.0,12974.90909090909,41120.1588248345,0,0,0,0,0,0,0,0,0,0,0,2.4285714285714284,840.5625,0,0,168366.0,4596.0,58835.6,58401.621917888544,118306.0,5988.0,45372.625,36458.09639825391,0,0,4663.5,4.75,0,109729411.7647058823529411765,192.85714285714286,1107.264705882353,0,14,34,2700,37647
10.0.0.5,85.75.109.194,443,40797,17,2022-05-03 01:59:13,7031751.0,1298.823010086677,1.1376967130946474,1.1376967130946474,0.0,8,0,9133,0,1294,75,1141.625,403.146356023467,0,0,0,0.0,1294,75,1141.625,403.146356023467,162526.984375,64,0,8,8,1004535.8571428572,3596621.0,0.0,1588896.9541585785,7031751.0,3596621.0,0.0,1004535.8571428572,1588896.9541585785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1141.625,0,0,0,0,0,0,3435130.0,161491.0,1798310.5,1636819.5,6260.0,5.0,0,0,0,0,1141.625,0,0,8,0,9133,0
10.0.0.5,85.75.109.194,443,51263,17,2022-05-03 01:59:13,3625053.0,713.9205964712792,0.5517160714615759,0.5517160714615759,0.0,2,0,2588,0,1294,1294,1294.0,0.0,0,0,0,0.0,1294,1294,1294.0,0.0,0.0,16,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294.0,0,0,2,0,2588,0
10.0.0.5,85.75.109.194,443,50472,17,2022-05-03 01:59:13,6891274.0,761.9781189951234,0.7255552456628483,0.7255552456628483,0.0,5,0,5251,0,1294,75,1050.2,487.6,0,0,0,0.0,1294,75,1050.2,487.6,237753.76,40,0,8,5,1722818.5,3578192.0,0.0,1725366.3373193387,6891274.0,3578192.0,0.0,1722818.5,1725366.3373193387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1050.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.2,0,0,5,0,5251,0
85.75.109.194,10.0.0.5,44165,443,17,2022-05-03 01:59:13,550910.0,73099.05429198961,85.31339057196276,25.412499319308054,59.900891252654695,14,33,2700,37571,1322,75,192.85714285714286,322.3715374583577,1514,76,1138.5151515151515,403.6532506249994,1514,75,856.8297872340426,576.5319765319045,332389.1199637845,112,264,8,14,11976.304347826086,124213.0,0.0,29624.980678672524,550910.0,124213.0,427.0,42377.692307692305,46139.824732728055,495017.0,223594.0,0.0,15469.28125,48271.54900743448,0,0,0,0,0,0,0,0,0,0,0,2.357142857142857,856.8297872340426,0,0,104808.0,4240.0,63816.0,39567.839390090536,122512.0,48282.0,74199.4,28433.171301140505,0,0,4342.0,4.25,0,50196531.79190751445086705202,192.85714285714286,1138.5151515151515,0,14,33,2700,37571
10.0.0.5,85.75.109.194,443,48649,17,2022-05-03 01:59:13,6828522.0,768.980461657735,0.732222873412431,0.732222873412431,0.0,5,0,5251,0,1294,75,1050.2,487.6,0,0,0,0.0,1294,75,1050.2,487.6,237753.76,40,0,8,5,1707130.5,3656528.0,0.0,1715704.2850312958,6828522.0,3656528.0,0.0,1707130.5,1715704.2850312958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1050.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.2,0,0,5,0,5251,0
85.75.109.194,10.0.0.5,44230,443,17,2022-05-03 01:59:13,518667.0,77650.97837340721,90.61690834388924,28.920289896985928,61.696618446903315,15,32,2780,37495,1322,75,185.33333333333334,312.77290306049355,1514,76,1171.71875,362.8917912387073,1514,75,856.9148936170212,576.454158639022,332299.39701222273,120,256,8,15,11275.369565217392,72823.0,0.0,19813.218651192023,518667.0,84057.0,0.0,37047.642857142855,28676.556504292446,455867.0,166715.0,0.0,14705.387096774193,36124.12758779357,0,0,0,0,0,0,0,0,0,0,0,2.1333333333333333,856.9148936170212,0,0,43490.0,3799.0,22810.0,13863.87260712773,59086.0,12461.0,33680.833333333336,19837.480673518556,0,0,6650.5,5.75,0,95347670.25089605734767025090,185.33333333333334,1171.71875,0,15,32,2780,37495
