src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
85.75.109.194,10.0.0.4,39202,443,6,2022-05-07 01:15:20,5250492.0,12337.70092402769,10.856125483097584,5.332833570644427,5.523291912453156,28,29,2537,62242,583,60,90.60714285714286,97.48382257208273,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1136.4736842105262,1362.6609945799376,1856844.9861495849,560,580,20,5,93758.78571428571,4730341.0,0.0,625741.3218619096,5250492.0,4730341.0,0.0,194462.66666666666,890956.6975710248,5199891.0,4818244.0,3.0,185710.39285714287,892190.1648538972,3,23,0,0,2,2,2,26,54,0,0,1.0357142857142858,1136.4736842105262,64240,506,4689373.0,42542.0,1205779.5,2011254.1128627306,4686352.0,40238.0,831951.3333333334,1724009.8362112734,0,0,18415.333333333332,6.666666666666667,0,18803948.26412525527569775357,90.60714285714286,2146.2758620689656,0,28,29,2537,62242
85.75.109.194,10.0.0.4,39204,443,6,2022-05-07 01:15:20,5249993.0,12351.445040021958,11.047633777797419,5.523816888898709,5.523816888898709,29,29,2603,62242,583,60,89.75862068965517,95.89349522091533,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1118.0172413793102,1358.0305274535763,1844246.9134958386,580,580,20,5,92105.14035087719,4651867.0,0.0,609898.4103015569,5249993.0,4651867.0,0.0,187499.75,860691.1151472413,5199944.0,4751822.0,3.0,185712.2857142857,879466.7484962472,3,23,0,0,2,2,2,26,55,0,0,1.0,1118.0172413793102,64240,506,4610648.0,37398.0,956599.4,1827029.2019281576,4648762.0,11691.0,707378.4285714285,1609414.4500646242,0,0,18415.333333333332,6.666666666666667,0,18173026.31578947368421052632,89.75862068965517,2146.2758620689656,0,29,29,2603,62242
85.75.109.194,10.0.0.4,39206,443,6,2022-05-07 01:15:20,5249995.0,12389.154656337767,11.619058684817794,6.095243900232286,5.523814784585509,32,29,2801,62242,583,60,87.53125,91.55018581869454,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1066.27868852459,1343.614236830897,1805299.2174146737,640,580,20,5,87499.91666666667,4697917.0,0.0,600753.4771843962,5249995.0,4697917.0,0.0,169354.67741935485,828211.4929511347,5199288.0,4789222.0,4.0,185688.85714285713,886589.8805329372,3,23,0,0,2,2,2,26,58,0,0,0.90625,1066.27868852459,64240,506,4654227.0,34411.0,1193950.25,1997795.3583479684,4696461.0,18046.0,823414.0,1732416.8913829604,0,0,18415.333333333332,6.666666666666667,0,24553777.77777777777777777778,87.53125,2146.2758620689656,0,32,29,2801,62242
85.75.109.194,10.0.0.4,39212,443,6,2022-05-07 01:15:20,5241629.0,12408.928598342234,11.637603500743758,6.104972328259021,5.532631172484738,32,29,2801,62242,583,60,87.53125,91.55018581869454,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1066.27868852459,1343.614236830897,1805299.2174146737,640,580,20,5,87360.48333333334,4659696.0,0.0,595804.8614236178,5241629.0,4659696.0,0.0,169084.8064516129,821297.8349691388,5189690.0,4759177.0,3.0,185346.07142857142,880871.6343107435,3,23,0,0,2,2,2,26,58,0,0,0.90625,1066.27868852459,64240,506,4615844.0,45744.0,809043.1666666666,1702453.6033531541,4658659.0,42539.0,715854.4285714285,1609802.6196055268,0,0,20160.0,7.0,0,21469648.56230031948881789137,87.53125,2146.2758620689656,0,32,29,2801,62242
85.75.109.194,10.0.0.4,39210,443,6,2022-05-07 01:15:20,5243090.0,12418.058816461285,11.82508787756838,6.2939983864476865,5.531089491120695,33,29,2867,62242,583,60,86.87878787878788,90.22791262526569,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1050.1451612903227,1338.6781617938211,1792059.2208636836,660,580,20,5,85952.29508196721,4642747.0,0.0,588804.2012310954,5243090.0,4642747.0,0.0,163846.5625,805817.0312857914,5189908.0,4737552.0,3.0,185353.85714285713,876778.4721207565,3,23,0,0,2,2,2,26,59,0,0,0.8787878787878788,1050.1451612903227,64240,506,4600472.0,32385.999999999996,803226.3333333334,1698189.2241664026,4640371.0,12077.0,622039.375,1519040.318435289,0,0,13811.5,5.0,0,18245046.23513870541611624835,86.87878787878788,2146.2758620689656,0,33,29,2867,62242
85.75.109.194,10.0.0.4,39214,443,6,2022-05-07 01:15:20,5233173.0,12454.203214760912,12.038585385959914,6.497014335279954,5.541571050679961,34,29,2933,62242,583,60,86.26470588235294,88.9610981812802,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1034.5238095238096,1333.6954253233173,1778743.4875283442,680,580,20,5,84406.01612903226,4628198.0,0.0,582268.3554668034,5233173.0,4628198.0,0.0,158581.0,791399.456236938,5179551.0,4718149.0,3.0,184983.9642857143,873092.5132899509,3,23,0,0,2,2,2,26,60,0,0,0.8529411764705882,1034.5238095238096,64240,506,4586660.0,1691.0,683849.1428571428,1593383.192055681,4624643.0,7317.0,548460.0,1441426.4642469818,0,0,14400.0,5.0,0,16783216.78321678321678321678,86.26470588235294,2146.2758620689656,0,34,29,2933,62242
85.75.109.194,10.0.0.4,39216,443,6,2022-05-07 01:15:20,5231956.0,12431.870604416397,11.659119457426629,6.1162593875024935,5.542860069924135,32,29,2801,62242,583,60,87.53125,91.55018581869454,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1066.27868852459,1343.614236830897,1805299.2174146737,640,580,20,5,87199.26666666666,4636117.0,0.0,592714.7854990028,5231956.0,4636117.0,0.0,168772.7741935484,816938.0667262166,5178935.0,4725858.0,3.0,184961.9642857143,874568.0266858067,3,23,0,0,2,2,2,26,58,0,0,0.90625,1066.27868852459,64240,506,4595578.0,32658.0,797922.6666666666,1698367.6228036992,4633356.0,30646.0,705238.0,1603836.4254171485,0,0,16320.0,5.666666666666667,0,2.176E+7,87.53125,2146.2758620689656,0,32,29,2801,62242
85.75.109.194,10.0.0.4,39218,443,6,2022-05-07 01:15:20,5230459.0,12422.81031167628,11.47126858273815,5.9268221010813775,5.544446481656773,31,29,2735,62242,583,60,88.2258064516129,92.93206317673747,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1082.95,1348.49310250368,1818433.6475,620,580,20,5,88651.84745762713,4655774.0,0.0,600176.4365220721,5230459.0,4655774.0,0.0,174348.63333333333,833485.0841749753,5178691.0,4750736.0,3.0,184953.25,879296.1060990622,3,23,0,0,2,2,2,26,57,0,0,0.9354838709677419,1082.95,64240,506,4612158.0,45475.0,1188061.0,1976903.5390659554,4612813.0,7638.0,699591.5714285715,1597772.530757014,0,0,18415.333333333332,6.666666666666667,0,17394836.27204030226700251889,88.2258064516129,2146.2758620689656,0,31,29,2735,62242
85.75.109.194,10.0.0.4,39220,443,6,2022-05-07 01:15:20,5223485.0,12426.761060862624,11.295141079183725,5.743292074161216,5.551849005022508,30,29,2669,62242,583,60,88.96666666666667,94.37813423787429,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1100.1864406779662,1353.3029459603486,1831428.8635449582,600,580,20,5,90060.08620689655,4664107.0,0.0,606368.6307254338,5223485.0,4664107.0,0.0,180120.1724137931,848788.910288636,5173628.0,4762281.0,3.0,184772.42857142858,881558.6555332156,3,23,0,0,2,2,2,26,56,0,0,0.9666666666666667,1100.1864406779662,64240,506,4623077.0,5724.0,953108.2,1835051.3217081858,4660892.0,10631.0,820390.5,1717812.6792102752,0,0,18240.0,6.333333333333333,0,20319346.45376903082064611957,88.96666666666667,2146.2758620689656,0,30,29,2669,62242
85.75.109.194,10.0.0.4,39222,443,6,2022-05-07 01:15:20,5221276.0,12469.940298118698,11.874491982419624,6.320294119674961,5.554197862744663,33,29,2867,62242,583,60,86.87878787878788,90.22791262526569,2946,66,2146.2758620689656,1250.8663727676144,2946,60,1050.1451612903227,1338.6781617938211,1792059.2208636838,660,580,20,5,85594.68852459016,4676377.0,0.0,593068.4644014769,5221276.0,4676377.0,0.0,163164.875,811676.7632608882,5169612.0,4769727.0,4.0,184629.0,882926.3606900796,3,23,0,0,2,2,2,26,59,0,0,0.8787878787878788,1050.1451612903227,64240,506,4633613.0,38582.0,1190158.5,1988083.673230644,4631728.0,17999.0,698528.1428571428,1605850.3581168833,0,0,21600.0,7.5,0,17532467.53246753246753246753,86.87878787878788,2146.2758620689656,0,33,29,2867,62242
