src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
5.203.165.59,10.2.0.4,2857,443,6,2022-05-01 21:32:12,96974858.0,1972.201908251312,2.278941207627239,1.4746090166999781,0.8043321909272608,143,78,10921,180333,1135,60,76.37062937062937,125.66002965720665,2842,54,2311.9615384615386,986.793362131278,2842,54,865.4027149321267,1222.816042221724,1495279.0731148014,2860,1560,20,141,440794.8090909091,78729864.0,0.0,5356748.11597022,96974858.0,78729864.0,0.0,682921.5352112676,6655171.81787653,96921989.0,78782628.0,3.0,1258727.12987013,9004228.758240845,6,63,0,0,4,4,0,69,219,0,0,0.5454545454545454,865.4027149321267,22304,501,78727610.0,14342.0,12572579.42857143,27186902.835460074,78677130.0,42875.0,12075416.75,25446182.438053705,63.5,10.583333333333334,21450.166666666668,8.5,205059.2034445640473627556512,25480300.93050881013660661255,76.37062937062937,2311.9615384615386,0,143,78,10921,180333
5.203.165.59,10.2.0.4,2860,443,6,2022-05-01 21:32:12,96972685.0,124.68459546108268,0.3918629251113342,0.22686800927498296,0.16499491583635123,22,16,3703,8388,1165,60,168.3181818181818,311.1026411102695,2842,54,524.25,906.8712353471136,2842,54,318.1842105263158,658.1761024649526,433195.7818559557,440,320,20,20,2620883.378378378,78729915.0,0.0,12843171.583306113,96972685.0,78729915.0,0.0,4617746.904761905,16774983.357902963,96920032.0,78782736.0,72.0,6461335.466666667,19560658.39720217,6,6,0,0,4,4,0,12,36,0,0,0.7272727272727273,318.1842105263158,22304,501,78728449.0,15144.0,21987967.0,32970363.145513646,78677126.0,12502.0,13792724.0,26766970.017802507,24.0,4.0,0,0,69264.06926406926406926406926,0,168.3181818181818,524.25,0,22,16,3703,8388
5.203.165.59,10.2.0.4,2861,443,6,2022-05-01 21:32:12,93601520.0,149.38859967231303,0.41665990039477996,0.24572250536102408,0.17093739503375588,23,16,3258,10725,1105,60,141.65217391304347,242.02148821157112,2842,54,670.3125,1066.4707988706255,2842,54,358.53846153846155,754.1701449242532,568772.6074950692,460,320,20,21,2463197.8947368423,78763342.0,0.0,12654069.802571248,93601520.0,78763342.0,0.0,4254614.545454546,16399958.427983003,93548390.0,78816057.0,6.0,6236559.333333333,19562245.49158546,6,6,0,0,4,4,0,12,37,0,0,0.6956521739130435,358.53846153846155,22304,501,78762179.0,33965.0,21993994.75,32984335.204799794,78710664.0,36309.0,13315102.42857143,26897080.453602854,48.0,8.0,9149.0,5.0,40677.96610169491525423728814,7740270.727580372250423011844,141.65217391304347,670.3125,0,23,16,3258,10725
5.203.250.215,10.2.0.4,2442,443,6,2022-05-01 21:32:22,108726975.0,1677.7897113388835,1.8394699199531672,1.1956554479695587,0.6438144719836085,130,70,12184,170237,1292,66,93.72307692307692,163.95942346928007,2830,66,2431.957142857143,877.8752341504422,2830,66,912.105,1237.3463516635109,1531025.9939750005,2576,1388,8,5,546366.7085427135,100300447.0,0.0,7111005.146844303,108726975.0,100300447.0,0.0,842844.7674418605,8817916.131446706,108637324.0,100354758.0,3.0,1574453.9710144927,12016177.52212319,3,59,0,0,2,2,0,62,196,0,0,0.5384615384615384,912.105,22304,501,7813867.0,18086.0,1596711.4,3108603.3454499524,100246246.0,17886.0,18047334.0,36871320.66503374,0,0,27551.333333333332,10.5,0,25420267.56881439335691219437,93.72307692307692,2431.957142857143,0,130,70,12184,170237
5.203.165.59,10.2.0.4,2917,443,17,2022-05-01 21:32:22,147346187.0,5496.864333516823,5.191854744093242,0.9976505194532114,4.194204224640031,147,618,22935,787007,1292,66,156.0204081632653,174.08561774194703,1294,68,1273.4741100323624,137.66786214734688,1294,66,1058.7477124183006,463.6522929623844,214973.44876927676,1188,4944,8,146,192861.50130890054,145949333.0,0.0,5276748.782003066,147346187.0,145949333.0,0.0,1009220.4589041095,12036642.90530782,1281968.0,379783.0,6.0,2077.743922204214,18845.99684999227,0,0,0,0,0,1,0,0,0,0,0,4.204081632653061,1058.7477124183006,22304,0,140380.0,1013.9999999999999,33720.57142857143,40562.62983933603,145924163.0,6121.0,5640593.730769231,28056732.989403605,1356.8333333333333,6.333333333333333,17524.558139534885,14.116279069767442,5215246.636771300448430493274,109116130.9006660874601795540,156.0204081632653,1273.4741100323624,0,147,618,22935,787007
5.203.165.59,10.2.0.4,2895,443,17,2022-05-01 21:33:15,112089174.0,8476.349375185868,8.377258628027716,2.257131451428128,6.120127176599588,253,686,32955,917152,1292,60,130.25691699604744,157.82056029102844,2842,54,1336.9562682215744,450.4806514485545,2842,54,1011.828541001065,664.5222321434304,441589.79701288725,3368,6256,8,251,119498.05330490405,95818677.0,0.0,3146639.442491894,112089174.0,95818677.0,0.0,444798.3095238095,6058904.132219659,112036266.0,95871331.0,4.0,163556.59270072993,3683590.621777804,11,47,0,0,2,4,0,58,174,0,0,2.7114624505928853,1011.828541001065,22304,501,95812052.0,8.0,5268068.523809524,20372206.704289045,95766077.0,5910.0,4101286.962962963,18089543.839401748,537.5,8.38888888888889,26602.09375,20.375,1378794.356562633604104318085,64480154.52204211483108619906,130.25691699604744,1336.9562682215744,0,253,686,32955,917152
5.203.165.59,10.2.0.4,2904,443,6,2022-05-01 21:33:20,106912285.0,3380.687261524716,3.7600917424971323,2.441253594009332,1.3188381484878,261,141,19145,342292,1155,60,73.35249042145594,105.0098256829635,2842,54,2427.6028368794327,888.6157924877425,2842,54,899.0970149253732,1243.4939753402537,1546277.2667075074,5220,2820,20,258,266614.17705735663,45979841.0,0.0,3165992.9955783435,106912268.0,45979841.0,0.0,411201.0307692308,3924269.573783396,106912247.0,53968034.0,4.0,763658.9071428571,5798531.933682702,8,119,0,0,2,6,1,127,399,0,0,0.5402298850574713,899.0970149253732,22304,501,45976147.0,456.0,9832143.3,17368709.083567847,42013034.0,29240.0,8197826.25,14632402.266781766,56.64,9.44,18055.285714285714,6.857142857142857,169459.0713259932982288176161,24632040.53790684077177938024,73.35249042145594,2427.6028368794327,0,261,141,19145,342292
5.203.165.59,10.2.0.4,2903,443,6,2022-05-01 21:33:20,96842805.0,933.0274974996852,1.3630336296021166,0.8570590246740581,0.5059746049280585,83,49,9149,81208,1134,60,110.2289156626506,167.08574563020073,2842,54,1657.3061224489795,1289.8070921112485,2842,54,684.5227272727273,1092.5965005983842,1193767.1131198348,1660,980,20,80,739258.0534351146,42070454.0,0.0,4566617.141423147,96842805.0,42070454.0,0.0,1181009.8170731708,5726592.420877429,96789761.0,42123116.0,4.0,2016453.3541666667,8009316.371499946,12,31,0,0,4,6,1,43,129,0,0,0.5903614457831325,684.5227272727273,22304,501,42053021.0,651.0,6760894.916666667,13354265.909186546,42017813.0,19833.0,5174745.05882353,10695079.354471903,33.6,5.6,10671.0,4.2,169782.7185447195553309752400,21777551.02040816326530612245,110.2289156626506,1657.3061224489795,0,83,49,9149,81208
5.203.165.59,10.2.0.4,2905,443,6,2022-05-01 21:33:20,106977612.0,1376.2973134977065,1.3180327861496852,0.7104290194849368,0.6076037666647486,76,65,8000,139233,1143,60,105.26315789473684,188.44756135196167,2842,54,2142.0461538461536,1091.5894470664077,2842,54,1044.2056737588653,1264.6164474324792,1599254.7591167442,1520,1300,20,73,764125.8,45979840.0,0.0,5325527.626955543,106977390.0,45979840.0,0.0,1426365.2,7210854.83074368,106977586.0,54106431.0,3.0,1671524.78125,8501956.1193638,8,49,0,0,2,6,1,57,138,0,0,0.8552631578947368,1044.2056737588653,22304,501,45978709.0,68.0,12283233.0,18635621.992552474,42015324.0,13601.0,9830443.4,15499028.786570888,36.666666666666664,6.111111111111111,15118.833333333334,6.0,2024539.877300613496932515337,24332886.26609442060085836910,105.26315789473684,2142.0461538461536,0,76,65,8000,139233
5.203.165.59,10.2.0.4,2906,443,6,2022-05-01 21:33:20,106910412.0,113.39400693732244,0.3086696551127312,0.17771889233763313,0.1309507627750981,19,14,3515,8608,1165,60,185.0,333.3853468190889,2842,54,614.8571428571429,943.8788403741883,2842,54,367.3636363636364,697.9165452489513,487087.50413223135,380,280,20,17,3340950.375,96380591.0,0.0,16803424.048646834,106910408.0,96380591.0,0.0,5939467.111111111,22057443.68718284,106910378.0,96433230.0,80.0,8223875.230769231,25605714.347127326,5,6,0,0,2,4,0,11,31,0,0,0.7368421052631579,367.3636363636364,22304,501,96378189.0,50547.0,35513373.333333336,43233470.443535805,96327960.0,6045.0,17765447.5,35325946.80231211,24.0,4.0,0,0,1454545.454545454545454545455,0,185.0,614.8571428571429,0,19,14,3515,8608
