src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
85.75.109.194,10.2.0.4,59420,443,6,2022-05-07 00:42:48,421855.0,106607.72066231289,109.0422064453426,61.63255146910669,47.40965497623591,26,20,2495,42478,583,66,95.96153846153847,102.56123153032901,2946,66,2123.9,1229.101049548002,2946,66,977.6739130434783,1293.6029572703521,1673408.6110586002,520,400,20,4,9374.555555555555,63057.0,0.0,20042.789929498955,421855.0,76160.0,0.0,16874.2,27568.171792848363,362562.0,79006.0,4.0,19082.21052631579,28785.002287519812,4,15,0,0,2,2,0,19,45,0,0,0.7692307692307693,977.6739130434783,64240,505,61984.0,45273.0,54242.0,5560.2356784582435,58967.0,9917.0,47211.28571428572,15878.445054442162,0,0,14400.0,5.0,0,57370517.92828685258964143426,95.96153846153847,2123.9,0,26,20,2495,42478
85.75.109.194,10.2.0.4,59422,443,6,2022-05-07 00:42:48,422334.0,107111.90668996576,118.38971051347986,68.66603209781832,49.72367841566154,29,21,2693,42544,583,66,92.86206896551724,97.53928444228248,2946,66,2025.904761904762,1271.8676894634652,2946,66,904.74,1263.0039241427557,1595178.9124,580,420,20,4,8619.061224489797,60728.0,0.0,18984.164628155348,422334.0,74153.0,0.0,15083.357142857143,26188.586067781354,362483.0,78530.0,5.0,18124.15,28848.78715349226,4,15,0,0,2,2,0,19,49,0,0,0.7241379310344828,904.74,64240,505,58607.0,39972.0,51016.6,6188.154510029625,58964.0,6962.0,44987.28571428572,16033.818596189436,0,0,10848.0,4.5,0,34937198.06763285024154589372,92.86206896551724,2025.904761904762,0,29,21,2693,42544
85.75.109.194,10.2.0.4,59424,443,6,2022-05-07 00:42:48,422114.0,106855.02020781116,113.7133570552031,63.96376334355174,49.74959371165136,27,21,2561,42544,583,66,94.85185185185185,100.80296281055165,2946,66,2025.904761904762,1271.8676894634652,2946,66,939.6875,1277.1497588420932,1631111.5065104167,540,420,20,4,8981.148936170213,63036.0,0.0,19636.320912477928,422114.0,76637.0,0.0,16235.153846153846,27040.265444037777,362357.0,78710.0,5.0,18117.85,28711.505816092264,4,15,0,0,2,2,0,19,47,0,0,0.7777777777777778,939.6875,64240,505,61855.0,44452.0,51904.4,5703.817689933647,59200.0,48465.0,53210.333333333336,3894.266497757383,0,0,14400.0,5.0,0,32359550.56179775280898876404,94.85185185185185,2025.904761904762,0,27,21,2561,42544
85.75.109.194,10.2.0.4,59426,443,6,2022-05-07 00:42:48,449129.0,100280.76565975478,104.64699451605217,60.11635855177466,44.53063596427752,27,20,2561,42478,583,66,94.85185185185185,100.80296281055165,2946,66,2123.9,1229.101049548002,2946,66,958.2765957446809,1286.511540862106,1655111.9447713897,540,400,20,4,9763.673913043478,64433.0,0.0,19676.480159841187,449129.0,90483.0,0.0,17274.19230769231,28412.34627224205,384678.0,80146.0,4.0,20246.21052631579,29699.834884493972,4,15,0,0,2,2,0,19,46,0,0,0.7407407407407407,958.2765957446809,64240,505,57880.0,40265.0,48537.25,6259.443520593504,63836.0,10317.0,36940.28571428572,18537.470121076283,0,0,14400.0,5.0,0,13879518.07228915662650602410,94.85185185185185,2123.9,0,27,20,2561,42478
85.75.109.194,10.2.0.4,59430,443,6,2022-05-07 00:42:48,443375.0,102177.614885819,115.02678319706794,65.40738652382295,49.61939667324499,29,22,2693,42610,583,66,92.86206896551724,97.53928444228248,2946,66,1936.8181818181818,1233.804560785409,2946,66,888.2941176470588,1223.154364652851,1496106.5997693196,580,440,20,4,8867.5,64778.0,0.0,19649.385271046012,443375.0,86146.0,0.0,15834.82142857143,27775.57120931677,378578.0,90628.0,6.0,18027.52380952381,28947.79770818836,4,14,0,0,2,2,0,18,50,0,0,0.7586206896551724,888.2941176470588,64240,505,58457.0,32414.0,48981.25,10490.849092780812,59932.0,6597.0,43450.5,18906.30803682552,0,0,14400.0,5.5,0,17173524.15026833631484794275,92.86206896551724,1936.8181818181818,0,29,22,2693,42610
85.75.109.194,10.2.0.4,59432,443,6,2022-05-07 00:42:48,484805.0,93309.68121203371,103.1342498530337,57.75517991769887,45.379069935334826,28,22,2627,42610,583,66,93.82142857142857,99.1312454604027,2946,66,1936.8181818181818,1233.804560785409,2946,66,904.74,1229.7296094670567,1512234.9123999998,560,440,20,4,9893.979591836734,63330.0,0.0,20638.056890707354,484805.0,110449.0,0.0,17955.74074074074,30601.162692256803,421456.0,100099.0,4.0,20069.333333333332,31481.125226960292,4,14,0,0,2,2,0,18,49,0,0,0.7857142857142857,904.74,64240,505,56733.0,19434.0,47713.6,14257.924738193844,59761.0,5077.0,37737.25,22551.46553303133,0,0,11552.0,4.666666666666667,0,12271954.67422096317280453258,93.82142857142857,1936.8181818181818,0,28,22,2627,42610
85.75.109.194,10.2.0.4,59428,443,6,2022-05-07 00:42:48,500909.00000000006,90046.29583417346,95.82578871611409,53.90200615281418,41.923782563299916,27,21,2561,42544,583,66,94.85185185185185,100.80296281055165,2946,66,2025.904761904762,1271.8676894634652,2946,66,939.6875,1277.1497588420932,1631111.5065104167,540,420,20,4,10657.63829787234,64018.0,0.0,21326.390864248537,500909.0,114006.0,0.0,19265.73076923077,32042.528819052695,436865.0,101120.0,5.0,21843.25,32920.144723064324,4,15,0,0,2,2,0,19,47,0,0,0.7777777777777778,939.6875,64240,505,60662.0,4223.0,34896.25,24510.928168625112,59318.0,9400.0,29086.14285714286,20598.800113658293,0,0,12032.0,4.666666666666667,0,10600881.05726872246696035242,94.85185185185185,2025.904761904762,0,27,21,2561,42544
85.75.109.194,10.2.0.4,59434,443,6,2022-05-07 00:42:48,447478.0,100355.77168039547,100.56360312685764,55.8686684038098,44.69493472304784,25,20,2429,42478,583,66,97.16,104.41366960317026,2946,66,2123.9,1229.101049548002,2946,66,997.9333333333333,1300.659463503034,1691715.0400000003,500,400,20,4,10169.954545454546,64619.0,0.0,20809.52703686304,447478.0,90592.0,0.0,18644.916666666668,29900.27437850232,382843.0,88852.0,5.0,20149.63157894737,29874.529991828942,4,15,0,0,2,2,0,19,44,0,0,0.8,997.9333333333333,64240,505,57507.0,26386.0,46685.0,14364.059477274057,58255.0,7274.0,34112.333333333336,21200.25285750673,0,0,14400.0,5.0,0,13114754.09836065573770491803,97.16,2123.9,0,25,20,2429,42478
85.75.109.194,10.2.0.4,59436,443,6,2022-05-07 00:42:48,463111.0,97823.20005355087,110.12478649826932,58.30135755790728,51.82342894036203,27,24,2561,42742,583,66,94.85185185185185,100.80296281055165,2946,66,1780.9166666666667,1289.4865876472784,2946,66,888.2941176470588,1223.154364652851,1496106.5997693196,540,480,20,4,9262.22,59001.0,0.0,18237.083041199323,463111.0,101958.0,0.0,17811.96153846154,27448.45024836525,432252.0,86215.0,5.0,18793.565217391304,28339.805337961883,4,14,0,0,2,2,0,18,50,0,0,0.8888888888888888,888.2941176470588,64240,505,57711.0,31433.000000000004,49009.6,9703.254579778888,58816.0,5037.0,30755.88888888889,19885.15784556939,0,0,13680.0,5.0,0,20342007.43494423791821561338,94.85185185185185,1780.9166666666667,0,27,24,2561,42742
85.75.109.194,10.2.0.4,59440,443,6,2022-05-07 00:42:48,463503.0,97313.28599814887,103.55920026407595,58.25205014854273,45.30715011553323,27,21,2561,42544,583,66,94.85185185185185,100.80296281055165,2946,66,2025.904761904762,1197.2165299147575,2946,66,939.6875,1245.1793069716573,1550471.5065104167,540,420,20,4,9861.765957446809,62884.0,0.0,20850.20890268607,463503.0,106972.0,0.0,17827.03846153846,31020.780624856037,400611.0,87095.0,6.0,20030.55,29859.02556259162,4,14,0,0,2,2,0,18,47,0,0,0.7777777777777778,939.6875,64240,505,53191.0,30372.0,43097.0,9499.765295346337,58716.0,10427.0,38435.0,19590.21505752298,0,0,14400.0,5.5,0,28318584.07079646017699115044,94.85185185185185,2025.904761904762,0,27,21,2561,42544
85.75.109.194,10.2.0.4,59438,443,6,2022-05-07 00:42:48,462132.0,97173.53483420322,97.37477603801511,54.09709779889729,43.277678239117826,25,20,2429,42478,583,66,97.16,104.41366960317026,2946,66,2123.9,1229.101049548002,2946,66,997.9333333333333,1300.659463503034,1691715.0400000003,500,400,20,4,10503.0,62658.0,0.0,20566.977838493698,462132.0,95799.0,0.0,19255.5,30134.46903464536,399443.0,85240.0,4.0,21023.315789473683,30981.857509555208,4,15,0,0,2,2,0,19,44,0,0,0.8,997.9333333333333,64240,505,57603.0,1768.0,38537.0,20135.405195823598,58891.0,11255.0,36477.57142857143,19353.68262378095,0,0,14400.0,5.0,0,22325581.39534883720930232558,97.16,2123.9,0,25,20,2429,42478
85.75.109.194,10.2.0.4,59442,443,6,2022-05-07 00:42:48,477837.0,94808.4807162275,106.73095637215201,60.69015166259624,46.040804709555765,29,22,2693,42610,583,66,92.86206896551724,97.53928444228248,2946,66,1936.8181818181818,1233.804560785409,2946,66,888.2941176470588,1223.154364652851,1496106.5997693194,580,440,20,4,9556.74,66130.0,0.0,20890.43791672161,477837.0,126993.0,0.0,17065.60714285714,31944.030821041717,412650.0,83792.0,5.0,19650.0,29689.593296224826,4,14,0,0,2,2,0,18,50,0,0,0.7586206896551724,888.2941176470588,64240,505,56741.0,33339.0,50051.5,9674.246262629456,58613.0,5203.0,44229.333333333336,18559.086980656015,0,0,13680.0,5.0,0,13966309.34150076569678407351,92.86206896551724,1936.8181818181818,0,29,22,2693,42610
85.75.109.194,10.2.0.4,59444,443,6,2022-05-07 00:42:48,489796.0,92089.3596517734,97.9999836666694,57.16665713889048,40.83332652777891,28,20,2627,42478,583,66,93.82142857142857,99.1312454604027,2946,66,2123.9,1229.101049548002,2946,66,939.6875,1279.402792911762,1636871.5065104167,560,400,20,4,10421.191489361701,89240.0,0.0,22925.8372933603,489796.0,150182.0,0.0,18140.59259259259,35392.15527775032,425994.0,89240.0,6.0,22420.736842105263,32178.018986229035,4,15,0,0,2,2,0,19,47,0,0,0.7142857142857143,939.6875,64240,505,81612.0,52035.0,63712.333333333336,12851.402163015347,82284.0,6256.0,50984.0,24774.4671708596,0,0,14400.0,5.0,0,17910447.76119402985074626866,93.82142857142857,2123.9,0,28,20,2627,42478
